3457,358,34192,2616,1814,7632,21.3,2.9,5147,13.1,3.5,195,21,39.1,4706,76,23,52409,14,43,3224,1288,1,
152,91,8892,504,114,1819,20.0,3.6,1577,15.1,0.9,57,6,31.9,1130,10,6,13237,2,44,683,368,0,
4163,151,13852,778,851,2893,19.2,3.6,1160,7.7,4.4,103,15,28.1,2678,71,19,19382,0,69,2177,429,1,
1774,172,18403,777,1256,3544,20.6,4.5,1064,5.5,5.7,109,14,32.5,2270,81,11,21993,0,9,1722,518,1,
1689,110,12887,612,2122,2608,23.7,4.2,1185,8.4,12.4,67,19,38.9,2021,136,20,17135,1,9,1628,364,1,
495,255,25028,2720,2244,6416,25.2,2.3,6678,21.1,5.4,128,18,50.1,2000,70,30,41929,5,3,1459,456,1,
1952,140,10217,872,730,2007,14.3,2.3,691,6.3,5.2,76,7,26.4,1403,48,18,14098,0,41,815,541,1,
417,71,5134,367,38,940,13.2,2.5,1449,22.0,0.4,60,13,15.7,969,2,2,9401,0,21,518,420,0,
2537,110,9745,797,785,2460,22.4,3.0,6172,38.8,3.7,96,11,25.6,1235,31,13,21471,0,7,793,393,1,
1445,115,9250,630,495,1714,14.9,2.7,2429,20.8,2.9,85,14,20.2,1050,37,15,17315,3,9,673,339,1,
3494,271,32692,1740,1803,7510,27.7,4.3,7921,19.5,3.5,220,28,34.1,11608,122,37,51200,0,21,6612,4935,1,
753,107,6344,549,88,1241,11.6,2.2,407,6.0,0.9,76,12,16.3,1454,4,4,9531,5,30,1127,282,1,
4010,98,6546,514,122,1348,13.8,2.6,962,12.8,1.3,66,14,20.4,675,4,4,9734,1,4,473,195,0,
896,414,27696,2295,1832,5834,14.1,2.5,4701,14.5,4.1,351,50,16.6,6796,87,39,44640,28,9,4574,2146,0,
4013,99,6655,517,122,1363,13.8,2.6,972,12.7,1.2,67,14,20.3,678,4,4,9886,1,4,471,198,0,
4014,101,6847,531,98,1402,13.9,2.6,989,12.6,1.0,68,14,20.6,696,4,4,10144,1,4,479,207,0,
2992,732,46905,4231,709,12953,17.7,3.0,1141,2.4,1.1,554,72,23.4,7134,36,21,66090,21,109,3155,3724,1,
2993,861,53315,4761,811,14489,16.8,3.0,1171,2.1,1.1,631,85,23.0,7853,41,24,74991,34,122,3536,4027,1,
1012,160,14617,922,275,2824,17.7,3.1,996,6.4,1.4,109,14,25.9,999,12,9,19783,0,8,559,397,1,
1974,166,17664,1096,767,3617,21.8,3.3,2924,14.2,2.7,109,22,33.2,1403,52,13,28316,4,14,900,399,1,
3511,207,20826,1496,411,4543,21.9,3.0,936,4.3,1.4,162,14,28.0,1459,30,20,28604,34,5,766,646,1,
3513,204,20158,1452,381,4386,21.5,3.0,929,4.4,1.4,159,14,27.6,1402,28,19,27780,34,5,731,624,1,
867,739,51826,5172,2901,11863,16.1,2.3,7651,12.9,3.9,407,31,29.1,3481,125,54,74947,0,27,2128,1206,1,
4029,180,30163,1397,522,6473,36.0,4.6,5072,14.4,1.2,94,8,68.9,2271,28,12,42396,0,3,1229,938,1,
3518,107,7007,467,1235,942,8.8,2.0,362,4.9,13.3,79,15,11.9,908,76,21,9281,0,34,631,238,1,
3519,105,6779,453,1204,904,8.6,2.0,344,4.8,13.4,78,15,11.6,872,54,20,8985,0,32,624,211,1,
3521,105,6758,453,1204,901,8.6,2.0,344,4.8,13.4,78,15,11.6,871,54,20,8959,0,32,624,210,1,
450,87,3886,320,0,786,9.0,2.5,245,5.9,0.0,71,16,11.2,332,0,0,5496,0,2,193,125,1,
1476,90,4941,339,61,1107,12.3,3.3,404,7.6,0.9,56,4,19.8,879,4,3,6907,0,0,594,283,1,
3013,731,46528,4206,709,12861,17.6,3.0,1103,2.3,1.1,554,71,23.2,7076,36,21,65634,21,109,3123,3698,1,
455,166,21935,1047,1195,4095,24.7,3.6,1578,6.7,4.2,123,19,33.3,5727,59,33,28661,4,67,4267,1358,0,
456,160,21427,984,1014,3996,25.0,3.7,1455,6.4,3.7,115,19,34.7,5610,51,29,27696,4,62,4185,1329,0,
3916,74,4041,426,138,808,10.9,1.9,326,7.5,2.4,66,13,12.2,481,8,7,5664,2,0,363,102,1,
458,166,21921,1047,1195,4093,24.7,3.6,1578,6.7,4.2,123,19,33.3,5717,59,33,28647,4,65,4261,1356,0,
3917,72,3922,421,164,796,11.1,1.9,254,6.1,3.0,64,12,12.4,465,10,9,5430,2,0,347,102,1,
1008,118,9539,674,152,1587,13.4,2.3,3246,25.4,0.8,117,21,13.6,1708,8,6,19786,4,5,1282,410,1,
2513,474,39187,2785,1603,8694,18.3,3.0,14001,26.3,2.3,233,19,37.3,6976,91,32,70019,7,19,4746,2152,1,
3625,276,31580,2253,679,8789,31.8,3.9,3743,10.6,1.7,121,9,72.6,7191,42,16,39363,1,10,4400,2749,1,
1699,827,88530,7159,8571,24094,29.1,3.3,20807,19.0,6.3,602,33,40.0,23549,463,148,136072,43,113,15840,7399,1,
3016,731,46634,4212,709,12881,17.6,3.0,1103,2.3,1.1,554,71,23.3,7084,36,21,65749,21,109,3125,3704,1,
3918,68,3391,375,0,688,10.1,1.8,201,5.6,0.0,60,12,11.5,395,0,0,4710,2,0,288,94,1,
1343,254,17879,1242,1103,4313,17.0,3.4,723,3.9,4.1,154,25,28.0,3155,65,29,26790,62,22,1987,935,1,
4058,317,42453,2362,10026,8535,26.9,3.5,4251,9.1,18.6,207,23,41.2,4857,724,79,53975,5,31,2991,1777,1,
4059,322,42910,2388,11083,8614,26.8,3.5,4355,9.2,20.3,210,24,41.0,5044,731,83,54639,5,31,3054,1901,1,
3272,79,8187,569,271,1628,20.6,2.7,887,9.8,2.5,68,7,23.9,1100,32,5,10886,24,19,629,416,0,
2914,332,26516,2368,905,6508,19.6,2.7,11633,30.5,1.8,286,87,22.8,2577,61,25,48922,4,61,1519,943,1,
2896,230,16307,1280,401,3013,13.1,2.2,895,5.2,1.8,156,20,19.3,1186,32,13,22031,4,5,956,211,1,
1506,147,8273,609,165,1491,10.1,2.3,1133,12.0,1.1,115,14,13.0,949,10,7,14427,1,51,501,378,1,
1507,143,7799,584,165,1397,9.8,2.2,1089,12.3,1.2,113,14,12.4,880,10,7,13727,1,49,479,335,1,
4071,137,11415,1040,273,2746,20.0,2.6,1227,9.7,1.8,64,5,42.9,1192,20,8,15219,4,5,784,385,1,
4072,147,12266,1091,468,2921,19.9,2.6,1301,9.6,2.9,69,5,42.3,1336,32,15,16358,4,6,836,434,1,
4073,147,12266,1091,468,2921,19.9,2.6,1301,9.6,2.9,69,5,42.3,1336,32,15,16358,4,6,836,434,1,
2538,110,9735,798,785,2461,22.4,3.0,6171,38.8,3.7,96,11,25.6,1234,31,13,21463,0,7,790,393,1,
1447,121,9618,655,595,1764,14.6,2.7,2458,20.4,3.3,90,15,19.6,1100,41,17,17896,3,13,700,358,1,
1517,212,21301,1596,3831,4657,22.0,2.9,5646,21.0,10.1,146,22,31.9,1208,224,42,37938,3,3,659,535,1,
1006,122,10154,730,170,1720,14.1,2.3,3350,24.8,0.8,118,21,14.6,1722,10,7,20748,1,2,1299,413,1,
1277,335,29684,3049,767,7773,23.2,2.5,7897,21.0,1.5,292,26,26.6,8197,54,23,50257,18,84,5247,2791,1,
496,265,24891,2027,2477,5317,20.1,2.6,6195,19.9,6.0,201,27,26.5,4194,142,48,41124,1,43,2387,1697,0,
497,256,23295,1882,2469,4920,19.2,2.6,6185,21.0,6.3,192,25,25.6,3910,130,38,38938,1,43,2154,1664,0,
3571,216,12598,1136,1233,2132,9.9,1.9,546,4.2,8.0,162,12,13.2,1413,67,48,15430,0,1,700,704,1,
3572,216,12556,1136,1225,2127,9.8,1.9,546,4.2,8.0,162,12,13.1,1408,67,48,15379,0,1,702,697,1,
1525,278,30608,2728,5277,7139,25.7,2.5,6735,18.0,10.9,152,24,47.0,3225,174,60,48494,0,21,2008,1111,1,
1015,161,14812,926,512,2866,17.8,3.1,1004,6.3,2.6,110,14,26.1,1005,18,11,20027,0,8,563,399,1,
2806,126,11977,667,860,2800,22.2,4.1,730,5.7,5.4,57,5,49.1,1718,42,8,15800,0,5,949,753,1,
1333,251,18021,1244,1161,4362,17.4,3.5,736,3.9,4.3,153,25,28.5,3200,67,30,26979,70,31,2004,940,1,
1841,197,10549,924,641,2109,10.7,2.3,1047,9.0,4.3,176,38,12.0,1251,17,8,14925,0,27,818,390,1,


