752,93,5594,481,88,1072,11.5,2.2,360,6.0,1.0,70,12,15.3,1291,4,4,8486,5,13,998,263,51.1111111111,
753,107,6344,549,88,1241,11.6,2.2,407,6.0,0.9,76,12,16.3,1454,4,4,9531,5,30,1127,282,51.1111111111,
754,107,6344,549,88,1248,11.7,2.3,408,6.0,0.9,76,12,16.4,1454,4,4,9532,5,30,1126,283,51.1111111111,
2806,126,11977,667,860,2800,22.2,4.1,730,5.7,5.4,57,5,49.1,1718,42,8,15800,0,5,949,753,51.1111111111,
2808,129,12106,703,797,2859,22.2,4.0,730,5.7,5.0,58,5,49.3,1733,36,8,15974,0,12,964,745,51.1111111111,
2815,68,4732,410,159,1107,16.3,2.7,170,3.5,2.7,33,4,33.5,625,10,3,5894,0,8,443,173,51.1111111111,
2817,77,8479,600,1305,1409,18.3,2.3,1321,13.5,9.8,66,13,21.3,763,57,18,13380,0,4,397,328,51.1111111111,
2819,101,10728,726,2153,1646,16.3,2.3,1433,11.8,12.9,90,14,18.3,900,127,36,16751,0,4,445,418,51.1111111111,
2836,1260,64609,7662,30527,19277,15.3,2.5,4698,6.8,35.5,142,16,135.8,11409,2424,27,86076,4,163,8385,2831,51.1111111111,
2837,1260,64609,7662,30527,19277,15.3,2.5,4698,6.8,35.5,142,16,135.8,11409,2424,27,86076,4,163,8385,2831,51.1111111111,
2840,1260,64609,7662,30527,19277,15.3,2.5,4698,6.8,35.5,142,16,135.8,11411,2424,27,86075,4,163,8387,2831,51.1111111111,
793,123,15750,1012,72,3564,29.0,3.4,169,1.1,0.4,98,19,36.4,1159,4,3,18047,3,12,629,498,51.1111111111,
796,123,15882,1024,72,3609,29.3,3.4,169,1.1,0.4,98,19,36.8,1189,4,3,18195,3,11,635,523,51.1111111111,
802,101,9418,673,0,2117,21.0,3.1,921,8.9,0.0,79,11,26.8,1244,0,0,14513,0,27,796,416,51.1111111111,
804,101,9416,673,0,2117,21.0,3.1,921,8.9,0.0,79,11,26.8,1244,0,0,14511,0,27,796,416,51.1111111111,
826,345,33720,2331,2058,7268,21.1,3.0,2507,6.9,4.7,241,50,30.2,2924,207,32,44081,2,129,1786,985,51.1111111111,
2879,320,29325,2524,322,7199,22.5,2.8,4195,12.5,0.8,150,10,48.0,2646,22,13,42222,12,6,1343,1225,52.2222222222,
837,339,33196,2282,2006,7133,21.0,3.0,2478,6.9,4.6,239,50,29.8,2867,205,31,43445,2,125,1749,969,51.1111111111,
839,62,4490,351,138,926,14.9,2.6,427,8.7,2.3,42,10,22.0,199,12,8,6084,0,1,120,78,51.1111111111,
846,32,2695,171,46,479,15.0,2.8,186,6.5,1.1,24,3,20.0,155,2,2,4034,0,2,88,65,51.1111111111,
847,32,2728,173,46,491,15.3,2.8,198,6.8,1.1,24,3,20.5,156,2,2,4086,0,2,87,67,51.1111111111,
2896,230,16307,1280,401,3013,13.1,2.2,895,5.2,1.8,156,20,19.3,1186,32,13,22031,4,5,956,211,51.1111111111,
2900,219,15264,1217,439,2852,13.0,2.2,830,5.2,2.1,143,17,19.9,1157,36,14,20622,4,6,911,223,51.1111111111,
865,739,51802,5174,2928,11854,16.0,2.3,7650,12.9,3.9,407,31,29.1,3493,130,54,74923,0,27,2138,1208,51.1111111111,
866,716,51502,5166,2972,11971,16.7,2.3,7659,12.9,4.0,397,32,30.2,3386,130,62,74500,0,23,2148,1105,51.1111111111,
867,739,51826,5172,2901,11863,16.1,2.3,7651,12.9,3.9,407,31,29.1,3481,125,54,74947,0,27,2128,1206,51.1111111111,
876,42,4347,185,50,705,16.8,3.8,973,18.3,0.8,33,8,21.4,1188,4,3,6517,1,0,1111,76,51.1111111111,
877,42,4391,185,50,720,17.1,3.9,973,18.1,0.8,33,8,21.8,1219,4,3,6562,1,0,1142,76,51.1111111111,
878,41,4380,185,50,710,17.3,3.8,1011,18.8,0.8,32,8,22.2,1188,4,3,6611,1,0,1112,75,51.1111111111,
1512,41,2570,218,85,582,14.2,2.6,535,17.2,2.2,28,7,20.8,345,4,4,3949,1,3,185,144,51.1111111111,
882,43,4155,245,6,925,21.5,3.6,1883,31.2,0.1,26,5,35.6,1270,2,1,7901,1,7,659,595,51.1111111111,
883,43,4090,243,6,909,21.1,3.6,1963,32.4,0.1,26,5,35.0,1264,2,1,7915,1,7,656,590,51.1111111111,
884,43,4128,245,6,921,21.4,3.6,1956,32.1,0.1,26,5,35.4,1271,2,1,7948,1,7,660,593,51.1111111111,
889,209,19771,2142,1709,4986,23.9,2.3,5408,21.5,5.1,107,22,46.6,1569,44,23,33447,0,3,1225,320,51.1111111111,
2954,100,7224,563,96,1648,16.5,2.8,916,11.3,0.9,77,2,21.4,885,4,2,11073,0,4,589,286,51.1111111111,
2966,25,1576,116,0,332,13.3,2.9,87,5.2,0.0,19,4,17.5,212,0,0,2327,0,5,131,75,51.1111111111,
2988,66,10538,543,618,2439,37.0,4.2,985,8.5,4.6,27,1,90.3,1236,38,9,13418,0,1,751,475,51.1111111111,
